project_id,material_id,date,quantity
02d,009,2024-09-30,20.99
02d,009,2024-10-31,10.02
02d,009,2024-11-30,42.0
02d,009,2024-12-31,19.79
02d,010,2022-01-31,5.44
02d,010,2022-02-28,24.92
02d,010,2022-03-31,40.49
02d,010,2022-04-30,52.85
02d,010,2022-05-31,38.27
02d,010,2022-06-30,66.4
02d,010,2022-07-31,8.96
02d,010,2022-08-31,10.72
02d,010,2022-09-30,10.59
02d,010,2022-10-31,51.25
02d,010,2022-11-30,15.86
02d,010,2022-12-31,41.41
02d,010,2023-01-31,53.28
02d,010,2023-02-28,30.25
02d,010,2023-03-31,124.34
02d,010,2023-04-30,12.53
02d,010,2023-05-31,16.17
02d,010,2023-06-30,8.73
02d,010,2023-07-31,24.4
02d,010,2023-08-31,34.09
02d,010,2023-09-30,24.02
02d,010,2023-10-31,71.64
02d,010,2023-11-30,58.69
02d,010,2023-12-31,41.54
02d,010,2024-01-31,58.5
02d,010,2024-02-29,20.56
02d,010,2024-03-31,25.96
02d,010,2024-04-30,35.79
02d,010,2024-05-31,63.82
02d,010,2024-06-30,35.46
02d,010,2024-07-31,19.98
02d,010,2024-08-31,12.57
02d,010,2024-09-30,16.22
02d,010,2024-10-31,34.34
02d,010,2024-11-30,48.69
02d,010,2024-12-31,9.73
02d,001,2022-01-31,774.04
02d,001,2022-02-28,252.86
02d,001,2022-03-31,922.8
02d,001,2022-04-30,769.78
02d,001,2022-05-31,564.34
02d,001,2022-06-30,954.57
02d,001,2022-07-31,313.17
02d,001,2022-08-31,498.37
02d,001,2022-09-30,725.14
02d,001,2022-10-31,245.56
02d,001,2022-11-30,221.25
02d,001,2022-12-31,487.28
02d,001,2023-01-31,265.97
02d,001,2023-02-28,169.18
02d,001,2023-03-31,728.5
02d,001,2023-04-30,342.83
02d,001,2023-05-31,1335.25
02d,001,2023-06-30,353.82
02d,001,2023-07-31,266.96
02d,001,2023-08-31,113.35
02d,001,2023-09-30,237.99
02d,001,2023-10-31,811.68
02d,001,2023-11-30,1248.42
02d,001,2023-12-31,452.58
02d,001,2024-01-31,259.23
02d,001,2024-02-29,506.96
02d,001,2024-03-31,690.81
02d,001,2024-04-30,996.39
02d,001,2024-05-31,933.21
02d,001,2024-06-30,733.29
02d,001,2024-07-31,381.9
02d,001,2024-08-31,199.95
02d,001,2024-09-30,284.93
02d,001,2024-10-31,680.68
02d,001,2024-11-30,945.9
02d,001,2024-12-31,489.06
02d,002,2022-01-31,2947.04
02d,002,2022-02-28,4466.91
02d,002,2022-03-31,3294.37
02d,002,2022-04-30,1570.3
02d,002,2022-05-31,2306.42
02d,002,2022-06-30,598.64
02d,002,2022-07-31,3351.28
02d,002,2022-08-31,1772.53
02d,002,2022-09-30,1322.61
02d,002,2022-10-31,2547.29
02d,002,2022-11-30,4037.4
02d,002,2022-12-31,3168.83
02d,002,2023-01-31,766.08
02d,002,2023-02-28,3573.12
02d,002,2023-03-31,3889.83
02d,002,2023-04-30,1677.53
02d,002,2023-05-31,1058.21
02d,002,2023-06-30,883.45
02d,002,2023-07-31,877.11
02d,002,2023-08-31,1839.74
02d,002,2023-09-30,1616.5
02d,002,2023-10-31,1697.29
02d,002,2023-11-30,1320.01
02d,002,2023-12-31,579.0
02d,002,2024-01-31,2631.34
02d,002,2024-02-29,3313.7
02d,002,2024-03-31,2049.15
02d,002,2024-04-30,1369.65
02d,002,2024-05-31,9835.21
02d,002,2024-06-30,1290.88
02d,002,2024-07-31,968.8
02d,002,2024-08-31,1435.43
02d,002,2024-09-30,1656.44
02d,002,2024-10-31,3794.01
02d,002,2024-11-30,1361.97
02d,002,2024-12-31,3436.11
02d,003,2022-01-31,449.46
02d,003,2022-02-28,274.1
02d,003,2022-03-31,290.89
02d,003,2022-04-30,335.73
02d,003,2022-05-31,467.04
02d,003,2022-06-30,366.09
02d,003,2022-07-31,53.67
02d,003,2022-08-31,56.84
02d,003,2022-09-30,127.05
02d,003,2022-10-31,206.3
02d,003,2022-11-30,172.69
02d,003,2022-12-31,269.63
02d,003,2023-01-31,344.92
02d,003,2023-02-28,174.79
02d,003,2023-03-31,428.87
02d,003,2023-04-30,231.32
02d,003,2023-05-31,345.45
02d,003,2023-06-30,167.19
02d,003,2023-07-31,78.99
02d,003,2023-08-31,129.13
02d,003,2023-09-30,218.66
02d,003,2023-10-31,161.73
02d,003,2023-11-30,412.52
02d,003,2023-12-31,251.86
02d,003,2024-01-31,240.38
02d,003,2024-02-29,426.35
02d,003,2024-03-31,281.85
02d,003,2024-04-30,330.38
02d,003,2024-05-31,312.5
02d,003,2024-06-30,52.29
02d,003,2024-07-31,125.35
02d,003,2024-08-31,97.7
02d,003,2024-09-30,188.13
02d,003,2024-10-31,335.6
02d,003,2024-11-30,364.75
02d,003,2024-12-31,108.08
02d,004,2022-01-31,22.68
02d,004,2022-02-28,19.87
02d,004,2022-03-31,9.87
02d,004,2022-04-30,40.47
02d,004,2022-05-31,73.86
02d,004,2022-06-30,17.56
02d,004,2022-07-31,11.62
02d,004,2022-08-31,58.1
02d,004,2022-09-30,53.06
02d,004,2022-10-31,107.1
02d,004,2022-11-30,22.31
02d,004,2022-12-31,10.13
02d,004,2023-01-31,35.46
02d,004,2023-02-28,26.03
02d,004,2023-03-31,14.51
02d,004,2023-04-30,113.8
02d,004,2023-05-31,89.34
02d,004,2023-06-30,33.66
02d,004,2023-07-31,13.62
02d,004,2023-08-31,18.32
02d,004,2023-09-30,55.84
02d,004,2023-10-31,64.35
02d,004,2023-11-30,122.79
02d,004,2023-12-31,77.97
02d,004,2024-01-31,31.63
02d,004,2024-02-29,74.74
02d,004,2024-03-31,47.99
02d,004,2024-04-30,98.84
02d,004,2024-05-31,44.59
02d,004,2024-06-30,20.01
02d,004,2024-07-31,14.1
02d,004,2024-08-31,11.25
02d,004,2024-09-30,32.64
02d,004,2024-10-31,73.31
02d,004,2024-11-30,98.3
02d,004,2024-12-31,16.61
02d,005,2022-01-31,53.92
02d,005,2022-02-28,226.73
02d,005,2022-03-31,110.41
02d,005,2022-04-30,244.56
02d,005,2022-05-31,194.29
02d,005,2022-06-30,103.44
02d,005,2022-07-31,171.4
02d,005,2022-08-31,196.55
02d,005,2022-09-30,44.47
02d,005,2022-10-31,594.33
02d,005,2022-11-30,455.84
02d,005,2022-12-31,369.92
02d,005,2023-01-31,340.53
02d,005,2023-02-28,209.63
02d,005,2023-03-31,123.62
02d,005,2023-04-30,167.96
02d,005,2023-05-31,755.54
02d,005,2023-06-30,27.54
02d,005,2023-07-31,291.6
02d,005,2023-08-31,79.5
02d,005,2023-09-30,256.75
02d,005,2023-10-31,262.42
02d,005,2023-11-30,209.27
02d,005,2023-12-31,125.27
02d,005,2024-01-31,287.86
02d,005,2024-02-29,243.34
02d,005,2024-03-31,572.76
02d,005,2024-04-30,670.22
02d,005,2024-05-31,98.63
02d,005,2024-06-30,282.83
02d,005,2024-07-31,180.74
02d,005,2024-08-31,97.23
02d,005,2024-09-30,228.95
02d,005,2024-10-31,385.23
02d,005,2024-11-30,741.66
02d,005,2024-12-31,260.91
02d,006,2022-01-31,32.85
02d,006,2022-02-28,58.83
02d,006,2022-03-31,85.83
02d,006,2022-04-30,107.29
02d,006,2022-05-31,128.03
02d,006,2022-06-30,28.16
02d,006,2022-07-31,27.71
02d,006,2022-08-31,26.76
02d,006,2022-09-30,58.86
02d,006,2022-10-31,29.35
02d,006,2022-11-30,158.37
02d,006,2022-12-31,90.57
02d,006,2023-01-31,51.67
02d,006,2023-02-28,24.11
02d,006,2023-03-31,82.61
02d,006,2023-04-30,31.81
02d,006,2023-05-31,73.73
02d,006,2023-06-30,23.46
02d,006,2023-07-31,17.09
02d,006,2023-08-31,26.34
02d,006,2023-09-30,22.53
02d,006,2023-10-31,59.51
02d,006,2023-11-30,115.0
02d,006,2023-12-31,25.78
02d,006,2024-01-31,27.18
02d,006,2024-02-29,32.52
02d,006,2024-03-31,88.76
02d,006,2024-04-30,35.32
02d,006,2024-05-31,69.09
02d,006,2024-06-30,49.16
02d,006,2024-07-31,35.24
02d,006,2024-08-31,22.6
02d,006,2024-09-30,23.91
02d,006,2024-10-31,16.97
02d,006,2024-11-30,58.57
02d,006,2024-12-31,54.17
02d,008,2022-01-31,308.2
02d,008,2022-02-28,292.29
02d,008,2022-03-31,346.5
02d,008,2022-04-30,672.97
02d,008,2022-05-31,871.15
02d,008,2022-06-30,158.8
02d,008,2022-07-31,493.64
02d,008,2022-08-31,160.4
02d,008,2022-09-30,280.73
02d,008,2022-10-31,779.99
02d,008,2022-11-30,364.68
02d,008,2022-12-31,801.44
02d,008,2023-01-31,418.59
02d,008,2023-02-28,732.99
02d,008,2023-03-31,302.67
02d,008,2023-04-30,634.99
02d,008,2023-05-31,369.82
02d,008,2023-06-30,201.67
02d,008,2023-07-31,613.56
02d,008,2023-08-31,260.03
02d,008,2023-09-30,151.2
02d,008,2023-10-31,1224.71
02d,008,2023-11-30,1187.65
02d,008,2023-12-31,178.01
02d,008,2024-01-31,254.58
02d,008,2024-02-29,738.5
02d,008,2024-03-31,567.43
02d,008,2024-04-30,504.12
02d,008,2024-05-31,550.56
02d,008,2024-06-30,545.52
02d,008,2024-07-31,488.18
02d,008,2024-08-31,122.92
02d,008,2024-09-30,402.86
02d,008,2024-10-31,509.45
02d,008,2024-11-30,694.83
02d,008,2024-12-31,613.29
02d,009,2022-01-31,46.22
02d,009,2022-02-28,47.48
02d,009,2022-03-31,137.38
02d,009,2022-04-30,121.93
02d,009,2022-05-31,17.47
02d,009,2022-06-30,63.98
02d,009,2022-07-31,30.91
02d,009,2022-08-31,45.11
02d,009,2022-09-30,70.06
02d,009,2022-10-31,155.68
02d,009,2022-11-30,54.71
02d,009,2022-12-31,71.09
02d,009,2023-01-31,51.4
02d,009,2023-02-28,60.2
02d,009,2023-03-31,121.96
02d,009,2023-04-30,31.73
02d,009,2023-05-31,43.03
02d,009,2023-06-30,30.51
02d,009,2023-07-31,28.19
02d,009,2023-08-31,35.56
02d,009,2023-09-30,27.72
02d,009,2023-10-31,89.04
02d,009,2023-11-30,75.54
02d,009,2023-12-31,34.83
02d,009,2024-01-31,49.68
02d,009,2024-02-29,34.0
02d,009,2024-03-31,32.99
02d,009,2024-04-30,43.41
02d,009,2024-05-31,61.78
02d,009,2024-06-30,16.95
02d,009,2024-07-31,36.43
02d,009,2024-08-31,67.71
02d,009,2024-09-30,60.04
02d,009,2024-10-31,110.68
02d,009,2024-11-30,114.03
02d,009,2024-12-31,45.95
02d,010,2022-01-31,104.46
02d,010,2022-02-28,33.77
02d,010,2022-03-31,82.41
02d,010,2022-04-30,90.97
02d,010,2022-05-31,207.72
02d,010,2022-06-30,14.13
02d,010,2022-07-31,22.92
02d,010,2022-08-31,36.26
02d,010,2022-09-30,37.36
02d,010,2022-10-31,67.59
02d,010,2022-11-30,29.24
02d,010,2022-12-31,18.18
02d,010,2023-01-31,78.14
02d,010,2023-02-28,63.85
02d,010,2023-03-31,68.37
02d,010,2023-04-30,34.95
02d,010,2023-05-31,59.73
02d,010,2023-06-30,20.91
02d,010,2023-07-31,43.74
02d,010,2023-08-31,23.25
02d,010,2023-09-30,62.4
02d,010,2023-10-31,26.35
02d,010,2023-11-30,92.65
02d,010,2023-12-31,28.8
02d,010,2024-01-31,47.73
02d,010,2024-02-29,45.37
02d,010,2024-03-31,18.98
02d,010,2024-04-30,33.96
02d,010,2024-05-31,16.28
02d,010,2024-06-30,18.78
02d,010,2024-07-31,15.82
02d,010,2024-08-31,15.54
02d,010,2024-09-30,51.24
02d,010,2024-10-31,40.38
02d,010,2024-11-30,32.24
02d,010,2024-12-31,44.54
02d,001,2022-01-31,334.22
02d,001,2022-02-28,858.5
02d,001,2022-03-31,780.05
02d,001,2022-04-30,197.63
02d,001,2022-05-31,389.64
02d,001,2022-06-30,245.98
02d,001,2022-07-31,404.92
02d,001,2022-08-31,423.19
02d,001,2022-09-30,443.54
02d,001,2022-10-31,1049.04
02d,001,2022-11-30,1287.11
02d,001,2022-12-31,745.85
02d,001,2023-01-31,831.34
02d,001,2023-02-28,391.89
02d,001,2023-03-31,774.07
02d,001,2023-04-30,660.81
02d,001,2023-05-31,295.96
02d,001,2023-06-30,251.58
02d,001,2023-07-31,312.86
02d,001,2023-08-31,614.5
02d,001,2023-09-30,192.43
02d,001,2023-10-31,375.15
02d,001,2023-11-30,803.69
02d,001,2023-12-31,152.71
02d,001,2024-01-31,99.34
02d,001,2024-02-29,380.81
02d,001,2024-03-31,564.69
02d,001,2024-04-30,2099.76
02d,001,2024-05-31,464.36
02d,001,2024-06-30,319.12
02d,001,2024-07-31,259.04
02d,001,2024-08-31,175.23
02d,001,2024-09-30,309.4
02d,001,2024-10-31,1580.18
02d,001,2024-11-30,570.33
02d,001,2024-12-31,649.69
02d,003,2022-01-31,371.28
02d,003,2022-02-28,157.65
02d,003,2022-03-31,168.7
02d,003,2022-04-30,297.49
02d,003,2022-05-31,232.42
02d,003,2022-06-30,86.55
02d,003,2022-07-31,201.54
02d,003,2022-08-31,171.51
02d,003,2022-09-30,318.47
02d,003,2022-10-31,154.5
02d,003,2022-11-30,81.11
02d,003,2022-12-31,308.84
02d,003,2023-01-31,85.24
02d,003,2023-02-28,104.29
02d,003,2023-03-31,287.87
02d,003,2023-04-30,149.86
02d,003,2023-05-31,332.73
02d,003,2023-06-30,221.94
02d,003,2023-07-31,92.66
02d,003,2023-08-31,155.3
02d,003,2023-09-30,105.85
02d,003,2023-10-31,160.12
02d,003,2023-11-30,379.35
02d,003,2023-12-31,521.58
02d,003,2024-01-31,111.04
02d,003,2024-02-29,239.41
02d,003,2024-03-31,571.23
02d,003,2024-04-30,138.76
02d,003,2024-05-31,188.01
02d,003,2024-06-30,362.67
02d,003,2024-07-31,50.02
02d,003,2024-08-31,235.18
02d,003,2024-09-30,54.6
02d,003,2024-10-31,313.6
02d,003,2024-11-30,328.45
02d,003,2024-12-31,152.57
02d,004,2022-01-31,39.54
02d,004,2022-02-28,16.25
02d,004,2022-03-31,35.01
02d,004,2022-04-30,50.17
02d,004,2022-05-31,16.15
02d,004,2022-06-30,42.15
02d,004,2022-07-31,41.92
02d,004,2022-08-31,24.05
02d,004,2022-09-30,24.51
02d,004,2022-10-31,35.22
02d,004,2022-11-30,37.07
02d,004,2022-12-31,136.8
02d,004,2023-01-31,81.69
02d,004,2023-02-28,19.64
02d,004,2023-03-31,53.3
02d,004,2023-04-30,81.81
02d,004,2023-05-31,35.06
02d,004,2023-06-30,69.9
02d,004,2023-07-31,21.82
02d,004,2023-08-31,59.34
02d,004,2023-09-30,31.9
02d,004,2023-10-31,58.72
02d,004,2023-11-30,132.49
02d,004,2023-12-31,30.09
02d,004,2024-01-31,25.47
02d,004,2024-02-29,16.76
02d,004,2024-03-31,60.94
02d,004,2024-04-30,37.83
02d,004,2024-05-31,13.32
02d,004,2024-06-30,23.92
02d,004,2024-07-31,27.58
02d,004,2024-08-31,56.63
02d,004,2024-09-30,36.86
02d,004,2024-10-31,213.87
02d,004,2024-11-30,175.36
02d,004,2024-12-31,41.73
02d,005,2022-01-31,389.5
02d,005,2022-02-28,231.65
02d,005,2022-03-31,303.8
02d,005,2022-04-30,269.02
02d,005,2022-05-31,143.74
02d,005,2022-06-30,317.35
02d,005,2022-07-31,104.59
02d,005,2022-08-31,256.45
02d,005,2022-09-30,193.39
02d,005,2022-10-31,392.06
02d,005,2022-11-30,326.87
02d,005,2022-12-31,437.28
02d,005,2023-01-31,326.18
02d,005,2023-02-28,77.02
02d,005,2023-03-31,177.53
02d,005,2023-04-30,156.94
02d,005,2023-05-31,164.27
02d,005,2023-06-30,82.48
02d,005,2023-07-31,278.58
02d,005,2023-08-31,78.28
02d,005,2023-09-30,94.32
02d,005,2023-10-31,561.92
02d,005,2023-11-30,198.82
02d,005,2023-12-31,181.56
02d,005,2024-01-31,150.2
02d,005,2024-02-29,233.16
02d,005,2024-03-31,399.19
02d,005,2024-04-30,178.36
02d,005,2024-05-31,228.91
02d,005,2024-06-30,103.87
02d,005,2024-07-31,485.35
02d,005,2024-08-31,357.44
02d,005,2024-09-30,97.68
02d,005,2024-10-31,52.36
02d,005,2024-11-30,173.25
02d,005,2024-12-31,172.74
02d,006,2022-01-31,23.5
02d,006,2022-02-28,51.31
02d,006,2022-03-31,65.15
02d,006,2022-04-30,37.53
02d,006,2022-05-31,40.52
02d,006,2022-06-30,25.0
02d,006,2022-07-31,55.87
02d,006,2022-08-31,33.28
02d,006,2022-09-30,13.04
02d,006,2022-10-31,129.29
02d,006,2022-11-30,73.71
02d,006,2022-12-31,82.6
02d,006,2023-01-31,17.78
02d,006,2023-02-28,72.6
02d,006,2023-03-31,63.57
02d,006,2023-04-30,89.96
02d,006,2023-05-31,26.49
02d,006,2023-06-30,27.07
02d,006,2023-07-31,7.36
02d,006,2023-08-31,14.71
02d,006,2023-09-30,130.22
02d,006,2023-10-31,140.14
02d,006,2023-11-30,65.46
02d,006,2023-12-31,43.13
02d,006,2024-01-31,35.86
02d,006,2024-02-29,89.15
02d,006,2024-03-31,37.12
02d,006,2024-04-30,38.99
02d,006,2024-05-31,60.3
02d,006,2024-06-30,35.98
02d,006,2024-07-31,32.91
02d,006,2024-08-31,6.92
02d,006,2024-09-30,86.29
02d,006,2024-10-31,67.4
02d,006,2024-11-30,50.73
02d,006,2024-12-31,51.22
02d,007,2022-01-31,118.19
02d,007,2022-02-28,36.55
02d,007,2022-03-31,387.95
02d,007,2022-04-30,212.21
02d,007,2022-05-31,230.17
02d,007,2022-06-30,215.9
02d,007,2022-07-31,108.53
02d,007,2022-08-31,142.06
02d,007,2022-09-30,78.5
02d,007,2022-10-31,143.22
02d,007,2022-11-30,168.13
02d,007,2022-12-31,293.84
02d,007,2023-01-31,368.38
02d,007,2023-02-28,249.59
02d,007,2023-03-31,355.3
02d,007,2023-04-30,105.72
02d,007,2023-05-31,388.66
02d,007,2023-06-30,86.47
02d,007,2023-07-31,58.47
02d,007,2023-08-31,371.94
02d,007,2023-09-30,147.55
02d,007,2023-10-31,473.08
02d,007,2023-11-30,339.7
02d,007,2023-12-31,215.37
02d,007,2024-01-31,279.78
02d,007,2024-02-29,222.05
02d,007,2024-03-31,191.57
02d,007,2024-04-30,225.95
02d,007,2024-05-31,463.85
02d,007,2024-06-30,82.26
02d,007,2024-07-31,52.98
02d,007,2024-08-31,88.73
02d,007,2024-09-30,111.71
02d,007,2024-10-31,173.89
02d,007,2024-11-30,207.4
02d,007,2024-12-31,112.52
02d,008,2022-01-31,274.54
02d,008,2022-02-28,971.04
02d,008,2022-03-31,1053.89
02d,008,2022-04-30,1443.44
02d,008,2022-05-31,664.2
02d,008,2022-06-30,418.21
02d,008,2022-07-31,386.04
02d,008,2022-08-31,279.44
02d,008,2022-09-30,224.92
02d,008,2022-10-31,260.28
02d,008,2022-11-30,642.3
02d,008,2022-12-31,132.48
02d,008,2023-01-31,252.41
02d,008,2023-02-28,282.57
02d,008,2023-03-31,567.59
02d,008,2023-04-30,490.87
02d,008,2023-05-31,155.87
02d,008,2023-06-30,454.06
02d,008,2023-07-31,563.16
02d,008,2023-08-31,616.06
02d,008,2023-09-30,251.27
02d,008,2023-10-31,740.72
02d,008,2023-11-30,889.33
02d,008,2023-12-31,585.46
02d,008,2024-01-31,185.25
02d,008,2024-02-29,643.39
02d,008,2024-03-31,202.53
02d,008,2024-04-30,610.79
02d,008,2024-05-31,841.32
02d,008,2024-06-30,300.2
02d,008,2024-07-31,397.04
02d,008,2024-08-31,158.17
02d,008,2024-09-30,704.22
02d,008,2024-10-31,1164.86
02d,008,2024-11-30,518.9
02d,008,2024-12-31,480.57
02d,009,2022-01-31,81.47
02d,009,2022-02-28,42.33
02d,009,2022-03-31,193.54
02d,009,2022-04-30,117.09
02d,009,2022-05-31,12.19
02d,009,2022-06-30,40.58
02d,009,2022-07-31,61.23
02d,009,2022-08-31,32.11
02d,009,2022-09-30,8.76
02d,009,2022-10-31,87.06
02d,009,2022-11-30,39.08
02d,009,2022-12-31,26.4
02d,009,2023-01-31,38.98
02d,009,2023-02-28,20.98
02d,009,2023-03-31,73.03
02d,009,2023-04-30,137.32
02d,009,2023-05-31,104.04
02d,009,2023-06-30,125.88
02d,009,2023-07-31,69.0
02d,009,2023-08-31,22.11
02d,009,2023-09-30,55.77
02d,009,2023-10-31,90.12
02d,009,2023-11-30,50.25
02d,009,2023-12-31,53.17
02d,009,2024-01-31,31.31
02d,009,2024-02-29,175.48
02d,009,2024-03-31,21.81
02d,009,2024-04-30,45.54
02d,009,2024-05-31,13.52
02d,009,2024-06-30,26.23
02d,009,2024-07-31,75.37
02d,009,2024-08-31,84.12
02d,009,2024-09-30,33.43
02d,009,2024-10-31,31.1
02d,009,2024-11-30,30.6
02d,009,2024-12-31,67.27
02d,010,2022-01-31,16.37
02d,010,2022-02-28,79.07
02d,010,2022-03-31,127.53
02d,010,2022-04-30,74.97
02d,010,2022-05-31,18.55
02d,010,2022-06-30,49.97
02d,010,2022-07-31,11.92
02d,010,2022-08-31,16.73
02d,010,2022-09-30,23.14
02d,010,2022-10-31,65.26
02d,010,2022-11-30,52.82
02d,010,2022-12-31,77.63
02d,010,2023-01-31,77.06
02d,010,2023-02-28,16.48
02d,010,2023-03-31,43.64
02d,010,2023-04-30,36.31
02d,010,2023-05-31,39.36
02d,010,2023-06-30,23.54
02d,010,2023-07-31,22.56
02d,010,2023-08-31,11.94
02d,010,2023-09-30,25.06
02d,010,2023-10-31,44.56
02d,010,2023-11-30,86.64
02d,010,2023-12-31,20.83
02d,010,2024-01-31,7.94
02d,010,2024-02-29,29.56
02d,010,2024-03-31,130.15
02d,010,2024-04-30,65.66
02d,010,2024-05-31,35.18
02d,010,2024-06-30,13.3
02d,010,2024-07-31,12.47
02d,010,2024-08-31,48.05
02d,010,2024-09-30,14.72
02d,010,2024-10-31,34.49
02d,010,2024-11-30,156.48
02d,010,2024-12-31,128.75
02d,006,2022-01-31,34.8
02d,006,2022-02-28,109.4
02d,006,2022-03-31,136.23
02d,006,2022-04-30,36.77
02d,006,2022-05-31,180.11
02d,006,2022-06-30,193.37
02d,006,2022-07-31,196.28
02d,006,2022-08-31,65.77
02d,006,2022-09-30,40.62
02d,006,2022-10-31,55.74
02d,006,2022-11-30,38.71
02d,006,2022-12-31,22.52
02d,006,2023-01-31,78.14
02d,006,2023-02-28,90.96
02d,006,2023-03-31,69.31
02d,006,2023-04-30,156.94
02d,006,2023-05-31,89.88
02d,006,2023-06-30,41.63
02d,006,2023-07-31,33.79
02d,006,2023-08-31,69.09
02d,006,2023-09-30,28.22
02d,006,2023-10-31,74.4
02d,006,2023-11-30,29.49
02d,006,2023-12-31,39.9
02d,006,2024-01-31,24.36
02d,006,2024-02-29,37.18
02d,006,2024-03-31,72.91
02d,006,2024-04-30,40.72
02d,006,2024-05-31,27.66
02d,006,2024-06-30,22.99
02d,006,2024-07-31,15.28
02d,006,2024-08-31,131.69
02d,006,2024-09-30,5.52
02d,006,2024-10-31,171.74
02d,006,2024-11-30,122.9
02d,006,2024-12-31,34.22
02d,007,2022-01-31,412.5
02d,007,2022-02-28,286.0
02d,007,2022-03-31,250.73
02d,007,2022-04-30,209.47
02d,007,2022-05-31,127.18
02d,007,2022-06-30,73.99
02d,007,2022-07-31,67.01
02d,007,2022-08-31,360.06
02d,007,2022-09-30,160.73
02d,007,2022-10-31,674.31
02d,007,2022-11-30,251.36
02d,007,2022-12-31,417.48
02d,007,2023-01-31,503.0
02d,007,2023-02-28,464.99
02d,007,2023-03-31,328.67
02d,007,2023-04-30,266.85
02d,007,2023-05-31,202.22
02d,007,2023-06-30,306.05
02d,007,2023-07-31,185.95
02d,007,2023-08-31,153.28
02d,007,2023-09-30,180.86
02d,007,2023-10-31,256.05
02d,007,2023-11-30,377.87
02d,007,2023-12-31,167.45
02d,007,2024-01-31,317.35
02d,007,2024-02-29,186.01
02d,007,2024-03-31,175.93
02d,007,2024-04-30,223.86
02d,007,2024-05-31,251.06
02d,007,2024-06-30,103.26
02d,007,2024-07-31,76.58
02d,007,2024-08-31,323.57
02d,007,2024-09-30,503.26
02d,007,2024-10-31,183.23
02d,007,2024-11-30,339.48
02d,007,2024-12-31,579.67
02d,008,2022-01-31,945.19
02d,008,2022-02-28,474.64
02d,008,2022-03-31,774.82
02d,008,2022-04-30,377.82
02d,008,2022-05-31,1653.06
02d,008,2022-06-30,257.3
02d,008,2022-07-31,643.3
02d,008,2022-08-31,261.34
02d,008,2022-09-30,478.59
02d,008,2022-10-31,236.49
02d,008,2022-11-30,510.12
02d,008,2022-12-31,125.45
02d,008,2023-01-31,209.84
02d,008,2023-02-28,518.28
02d,008,2023-03-31,402.59
02d,008,2023-04-30,343.72
02d,008,2023-05-31,596.42
02d,008,2023-06-30,422.83
02d,008,2023-07-31,259.64
02d,008,2023-08-31,765.82
02d,008,2023-09-30,442.41
02d,008,2023-10-31,970.16
02d,008,2023-11-30,1627.73
02d,008,2023-12-31,866.41
02d,008,2024-01-31,354.49
02d,008,2024-02-29,1271.36
02d,008,2024-03-31,1230.71
02d,008,2024-04-30,932.42
02d,008,2024-05-31,834.53
02d,008,2024-06-30,184.68
02d,008,2024-07-31,188.45
02d,008,2024-08-31,188.57
02d,008,2024-09-30,278.88
02d,008,2024-10-31,820.37
02d,008,2024-11-30,1078.63
02d,008,2024-12-31,985.01
02d,009,2022-01-31,48.96
02d,009,2022-02-28,61.05
02d,009,2022-03-31,75.7
02d,009,2022-04-30,73.37
02d,009,2022-05-31,34.57
02d,009,2022-06-30,16.43
02d,009,2022-07-31,41.09
02d,009,2022-08-31,52.63
02d,009,2022-09-30,81.41
02d,009,2022-10-31,352.06
02d,009,2022-11-30,96.57
02d,009,2022-12-31,27.69
02d,009,2023-01-31,204.88
02d,009,2023-02-28,28.33
02d,009,2023-03-31,64.87
02d,009,2023-04-30,39.76
02d,009,2023-05-31,126.72
02d,009,2023-06-30,38.64
02d,009,2023-07-31,46.59
02d,009,2023-08-31,20.84
02d,009,2023-09-30,11.78
02d,009,2023-10-31,161.8
02d,009,2023-11-30,155.43
02d,009,2023-12-31,62.49
02d,009,2024-01-31,40.49
02d,009,2024-02-29,95.85
02d,009,2024-03-31,61.05
02d,009,2024-04-30,52.14
02d,009,2024-05-31,38.48
02d,009,2024-06-30,133.4
02d,009,2024-07-31,58.1
02d,009,2024-08-31,43.02
02d,009,2024-09-30,96.37
02d,009,2024-10-31,122.38
02d,009,2024-11-30,142.94
02d,009,2024-12-31,20.23
02d,001,2022-01-31,91.84
02d,001,2022-02-28,48.32
02d,001,2022-03-31,84.42
02d,001,2022-04-30,84.83
02d,001,2022-05-31,36.86
02d,001,2022-06-30,45.21
02d,001,2022-07-31,54.09
02d,001,2022-08-31,107.44
02d,001,2022-09-30,52.3
02d,001,2022-10-31,49.65
02d,001,2022-11-30,75.3
02d,001,2022-12-31,209.27
02d,001,2023-01-31,106.26
02d,001,2023-02-28,112.28
02d,001,2023-03-31,48.2
02d,001,2023-04-30,87.67
02d,001,2023-05-31,36.2
02d,001,2023-06-30,96.03
02d,001,2023-07-31,122.34
02d,001,2023-08-31,29.58
02d,001,2023-09-30,197.5
02d,001,2023-10-31,291.45
02d,001,2023-11-30,138.8
02d,001,2023-12-31,182.77
02d,001,2024-01-31,272.96
02d,001,2024-02-29,130.44
02d,001,2024-03-31,195.25
02d,001,2024-04-30,170.24
02d,001,2024-05-31,206.05
02d,001,2024-06-30,87.87
02d,001,2024-07-31,27.87
02d,001,2024-08-31,99.04
02d,001,2024-09-30,84.4
02d,001,2024-10-31,286.97
02d,001,2024-11-30,244.34
02d,001,2024-12-31,24.84
02d,002,2022-01-31,580.65
02d,002,2022-02-28,548.89
02d,002,2022-03-31,1281.75
