project_id,material_id,planned_qty,delivery_date
02d,009,34.73,2026-05-31
02d,009,21.32,2026-06-30
02d,009,36.95,2026-07-31
02d,009,76.94,2026-08-31
02d,010,10.87,2025-10-31
02d,010,55.63,2025-11-30
02d,010,61.99,2025-12-31
02d,010,35.14,2026-01-31
02d,010,24.86,2026-02-28
02d,010,59.68,2026-03-31
02d,010,28.73,2026-04-30
02d,010,22.16,2026-05-31
02d,010,62.62,2026-06-30
02d,010,80.76,2026-07-31
02d,010,35.5,2026-08-31
02d,001,106.86,2025-10-31
02d,001,26.49,2025-11-30
02d,001,89.83,2025-12-31
02d,001,57.7,2026-01-31
02d,001,84.32,2026-02-28
02d,001,93.66,2026-03-31
02d,001,86.91,2026-04-30
02d,001,91.25,2026-05-31
02d,001,66.56,2026-06-30
02d,001,101.99,2026-07-31
02d,001,35.83,2026-08-31
02d,002,13.85,2025-10-31
02d,002,96.37,2025-11-30
02d,002,33.98,2025-12-31
02d,002,15.99,2026-01-31
02d,002,54.29,2026-02-28
02d,002,92.79,2026-03-31
02d,002,75.59,2026-04-30
02d,002,14.32,2026-05-31
02d,002,40.31,2026-06-30
02d,002,114.75,2026-07-31
02d,002,77.59,2026-08-31
02d,003,16.74,2025-10-31
02d,003,21.24,2025-11-30
02d,003,23.01,2025-12-31
02d,003,36.42,2026-01-31
02d,003,57.08,2026-02-28
02d,003,29.24,2026-03-31
02d,003,37.18,2026-04-30
02d,003,80.42,2026-05-31
02d,003,77.89,2026-06-30
02d,003,84.49,2026-07-31
02d,003,51.98,2026-08-31
02d,004,82.77,2025-10-31
02d,004,27.86,2025-11-30
02d,004,102.48,2025-12-31
02d,004,73.01,2026-01-31
02d,004,56.98,2026-02-28
02d,004,71.73,2026-03-31
02d,004,95.7,2026-04-30
02d,004,37.77,2026-05-31
02d,004,60.61,2026-06-30
02d,004,15.28,2026-07-31
02d,004,24.44,2026-08-31
02d,005,44.92,2025-10-31
02d,005,58.8,2025-11-30
02d,005,22.94,2025-12-31
02d,005,35.13,2026-01-31
02d,005,99.61,2026-02-28
02d,005,108.93,2026-03-31
02d,005,67.73,2026-04-30
02d,005,11.08,2026-05-31
02d,005,55.68,2026-06-30
02d,005,87.26,2026-07-31
02d,005,34.51,2026-08-31
02d,006,17.48,2025-10-31
02d,006,74.0,2025-11-30
02d,006,61.22,2025-12-31
02d,006,24.34,2026-01-31
02d,006,36.14,2026-02-28
02d,006,42.66,2026-03-31
02d,006,73.64,2026-04-30
02d,006,22.73,2026-05-31
02d,006,102.62,2026-06-30
02d,006,54.45,2026-07-31
02d,006,102.18,2026-08-31
02d,007,10.65,2025-10-31
02d,007,92.71,2025-11-30
02d,007,53.73,2025-12-31
02d,007,60.64,2026-01-31
02d,007,48.61,2026-02-28
02d,007,13.73,2026-03-31
02d,007,58.98,2026-04-30
02d,007,38.96,2026-05-31
02d,007,37.69,2026-06-30
02d,007,36.77,2026-07-31
02d,007,66.37,2026-08-31
02d,008,43.7,2025-10-31
02d,008,91.03,2025-11-30
02d,008,67.58,2025-12-31
02d,008,19.39,2026-01-31
02d,008,9.71,2026-02-28
02d,008,80.78,2026-03-31
02d,008,20.59,2026-04-30
02d,008,82.44,2026-05-31
02d,008,21.13,2026-06-30
02d,008,38.74,2026-07-31
02d,008,52.57,2026-08-31
02d,009,100.31,2025-10-31
02d,009,12.74,2025-11-30
02d,009,59.29,2025-12-31
02d,009,96.53,2026-01-31
02d,009,52.61,2026-02-28
02d,009,17.57,2026-03-31
02d,009,78.56,2026-04-30
02d,009,24.72,2026-05-31
02d,009,92.12,2026-06-30
02d,009,67.74,2026-07-31
02d,009,30.78,2026-08-31
02d,010,31.34,2025-10-31
02d,010,36.7,2025-11-30
02d,010,81.63,2025-12-31
02d,010,46.55,2026-01-31
02d,010,55.51,2026-02-28
02d,010,61.36,2026-03-31
02d,010,73.82,2026-04-30
02d,010,13.38,2026-05-31
02d,010,47.14,2026-06-30
02d,010,20.97,2026-07-31
02d,010,77.58,2026-08-31
02d,001,92.33,2025-10-31
02d,001,91.38,2025-11-30
02d,001,81.81,2025-12-31
02d,001,40.41,2026-01-31
02d,001,24.29,2026-02-28
02d,001,73.57,2026-03-31
02d,001,50.34,2026-04-30
02d,001,10.69,2026-05-31
02d,001,96.24,2026-06-30
02d,001,46.83,2026-07-31
02d,001,53.75,2026-08-31
02d,002,99.43,2025-10-31
02d,002,48.52,2025-11-30
02d,002,57.34,2025-12-31
02d,002,21.89,2026-01-31
02d,002,75.68,2026-02-28
02d,002,96.13,2026-03-31
02d,002,13.75,2026-04-30
02d,002,92.3,2026-05-31
02d,002,91.56,2026-06-30
02d,002,71.95,2026-07-31
02d,002,81.37,2026-08-31
02d,003,20.43,2025-10-31
02d,003,48.8,2025-11-30
02d,003,76.01,2025-12-31
02d,003,47.75,2026-01-31
02d,003,98.9,2026-02-28
02d,003,59.92,2026-03-31
02d,003,106.43,2026-04-30
02d,003,70.18,2026-05-31
02d,003,59.43,2026-06-30
02d,003,77.59,2026-07-31
02d,003,21.86,2026-08-31
02d,004,35.96,2025-10-31
02d,004,23.09,2025-11-30
02d,004,101.9,2025-12-31
02d,004,88.66,2026-01-31
02d,004,68.69,2026-02-28
02d,004,47.08,2026-03-31
02d,004,71.3,2026-04-30
02d,004,34.18,2026-05-31
02d,004,93.65,2026-06-30
02d,004,32.5,2026-07-31
02d,004,42.13,2026-08-31
02d,005,40.84,2025-10-31
02d,005,70.21,2025-11-30
02d,005,92.25,2025-12-31
02d,005,57.21,2026-01-31
02d,005,112.17,2026-02-28
02d,005,74.43,2026-03-31
02d,005,81.62,2026-04-30
02d,005,19.16,2026-05-31
02d,005,67.11,2026-06-30
02d,005,11.7,2026-07-31
02d,005,21.2,2026-08-31
02d,006,34.73,2025-10-31
02d,006,97.41,2025-11-30
02d,006,37.08,2025-12-31
02d,006,33.44,2026-01-31
02d,006,33.04,2026-02-28
02d,006,13.58,2026-03-31
02d,006,79.04,2026-04-30
02d,006,82.01,2026-05-31
02d,006,21.92,2026-06-30
02d,006,19.9,2026-07-31
02d,006,81.94,2026-08-31
02d,007,72.4,2025-10-31
02d,007,15.26,2025-11-30
02d,007,13.86,2025-12-31
02d,007,56.66,2026-01-31
02d,007,83.23,2026-02-28
02d,007,69.27,2026-03-31
02d,007,63.11,2026-04-30
02d,007,88.02,2026-05-31
02d,007,13.71,2026-06-30
02d,007,63.33,2026-07-31
02d,007,93.92,2026-08-31
02d,008,55.8,2025-10-31
02d,008,84.72,2025-11-30
02d,008,58.71,2025-12-31
02d,008,54.83,2026-01-31
02d,008,44.76,2026-02-28
02d,008,75.47,2026-03-31
02d,008,94.72,2026-04-30
02d,008,36.9,2026-05-31
02d,008,65.19,2026-06-30
02d,008,75.89,2026-07-31
02d,008,45.87,2026-08-31
02d,009,93.05,2025-10-31
02d,009,83.48,2025-11-30
02d,009,75.99,2025-12-31
02d,009,67.48,2026-01-31
02d,009,40.64,2026-02-28
02d,009,82.86,2026-03-31
02d,009,13.31,2026-04-30
02d,009,66.2,2026-05-31
02d,009,67.02,2026-06-30
02d,009,67.76,2026-07-31
02d,009,49.23,2026-08-31
02d,010,74.55,2025-10-31
02d,010,19.47,2025-11-30
02d,010,88.36,2025-12-31
02d,010,37.35,2026-01-31
02d,010,53.76,2026-02-28
02d,010,55.8,2026-03-31
02d,010,43.67,2026-04-30
02d,010,80.08,2026-05-31
02d,010,60.77,2026-06-30
02d,010,110.69,2026-07-31
02d,010,34.98,2026-08-31
02d,001,34.66,2025-10-31
02d,001,15.12,2025-11-30
02d,001,71.44,2025-12-31
02d,001,79.07,2026-01-31
02d,001,29.42,2026-02-28
02d,001,14.62,2026-03-31
02d,001,14.15,2026-04-30
02d,001,111.28,2026-05-31
02d,001,106.12,2026-06-30
02d,001,64.81,2026-07-31
02d,001,19.0,2026-08-31
02d,002,101.24,2025-10-31
02d,002,68.73,2025-11-30
02d,002,10.93,2025-12-31
02d,002,112.46,2026-01-31
02d,002,52.33,2026-02-28
02d,002,74.23,2026-03-31
02d,002,88.48,2026-04-30
02d,002,10.31,2026-05-31
02d,002,52.79,2026-06-30
02d,002,77.95,2026-07-31
02d,002,41.4,2026-08-31
02d,003,15.32,2025-10-31
02d,003,50.77,2025-11-30
02d,003,25.2,2025-12-31
02d,003,42.8,2026-01-31
02d,003,46.27,2026-02-28
02d,003,19.0,2026-03-31
02d,003,71.81,2026-04-30
02d,003,61.96,2026-05-31
02d,003,105.09,2026-06-30
02d,003,76.67,2026-07-31
02d,003,70.77,2026-08-31
02d,004,15.66,2025-10-31
02d,004,39.32,2025-11-30
02d,004,75.41,2025-12-31
02d,004,105.23,2026-01-31
02d,004,110.03,2026-02-28
02d,004,60.42,2026-03-31
02d,004,17.68,2026-04-30
02d,004,21.03,2026-05-31
02d,004,90.94,2026-06-30
02d,004,73.91,2026-07-31
02d,004,28.58,2026-08-31
02d,005,12.39,2025-10-31
02d,005,12.07,2025-11-30
02d,005,28.58,2025-12-31
02d,005,54.26,2026-01-31
02d,005,86.66,2026-02-28
02d,005,84.86,2026-03-31
02d,005,75.66,2026-04-30
02d,005,53.97,2026-05-31
02d,005,75.9,2026-06-30
02d,005,30.88,2026-07-31
02d,005,68.01,2026-08-31
02d,006,35.18,2025-10-31
02d,006,23.71,2025-11-30
02d,006,58.91,2025-12-31
02d,006,10.54,2026-01-31
02d,006,30.89,2026-02-28
02d,006,20.46,2026-03-31
02d,006,111.13,2026-04-30
02d,006,64.79,2026-05-31
02d,006,30.52,2026-06-30
02d,006,28.03,2026-07-31
02d,006,78.13,2026-08-31
02d,007,100.95,2025-10-31
02d,007,28.06,2025-11-30
02d,007,66.99,2025-12-31
02d,007,84.02,2026-01-31
02d,007,99.46,2026-02-28
02d,007,65.53,2026-03-31
02d,007,90.29,2026-04-30
02d,007,41.16,2026-05-31
02d,007,25.4,2026-06-30
02d,007,55.27,2026-07-31
02d,007,54.44,2026-08-31
02d,008,59.31,2025-10-31
02d,008,18.18,2025-11-30
02d,008,72.74,2025-12-31
02d,008,102.22,2026-01-31
02d,008,85.35,2026-02-28
02d,008,78.12,2026-03-31
02d,008,61.48,2026-04-30
02d,008,18.77,2026-05-31
02d,008,96.17,2026-06-30
02d,008,30.22,2026-07-31
02d,008,14.29,2026-08-31
02d,009,20.01,2025-10-31
02d,009,96.88,2025-11-30
02d,009,57.07,2025-12-31
02d,009,54.88,2026-01-31
02d,009,79.14,2026-02-28
02d,009,72.38,2026-03-31
02d,009,30.23,2026-04-30
02d,009,67.78,2026-05-31
02d,009,76.08,2026-06-30
02d,009,93.75,2026-07-31
02d,009,9.6,2026-08-31
02d,010,90.86,2025-10-31
02d,010,24.4,2025-11-30
02d,010,73.68,2025-12-31
02d,010,47.09,2026-01-31
02d,010,18.54,2026-02-28
02d,010,92.13,2026-03-31
02d,010,81.46,2026-04-30
02d,010,49.46,2026-05-31
02d,010,67.82,2026-06-30
02d,010,47.0,2026-07-31
02d,010,12.81,2026-08-31
02d,001,63.48,2025-10-31
02d,001,63.44,2025-11-30
02d,001,63.37,2025-12-31
02d,001,52.31,2026-01-31
02d,001,53.33,2026-02-28
02d,001,32.14,2026-03-31
02d,001,21.35,2026-04-30
02d,001,42.22,2026-05-31
02d,001,79.02,2026-06-30
02d,001,44.6,2026-07-31
02d,001,13.67,2026-08-31
02d,002,70.17,2025-10-31
02d,002,64.55,2025-11-30
02d,002,18.83,2025-12-31
02d,002,50.88,2026-01-31
02d,002,110.2,2026-02-28
02d,002,109.54,2026-03-31
02d,002,69.11,2026-04-30
02d,002,49.94,2026-05-31
02d,002,52.57,2026-06-30
02d,002,67.84,2026-07-31
02d,002,27.52,2026-08-31
02d,003,71.19,2025-10-31
02d,003,22.82,2025-11-30
02d,003,50.04,2025-12-31
02d,003,46.87,2026-01-31
02d,003,63.06,2026-02-28
02d,003,13.36,2026-03-31
02d,003,39.23,2026-04-30
02d,003,106.53,2026-05-31
02d,003,37.96,2026-06-30
02d,003,70.37,2026-07-31
02d,003,29.7,2026-08-31
02d,004,80.28,2025-10-31
02d,004,35.89,2025-11-30
02d,004,16.27,2025-12-31
02d,004,16.28,2026-01-31
02d,004,113.29,2026-02-28
02d,004,49.37,2026-03-31
02d,004,87.72,2026-04-30
02d,004,66.31,2026-05-31
02d,004,51.48,2026-06-30
02d,004,63.29,2026-07-31
02d,004,75.6,2026-08-31
02d,005,35.27,2025-10-31
02d,005,51.03,2025-11-30
02d,005,21.38,2025-12-31
02d,005,81.9,2026-01-31
02d,005,30.91,2026-02-28
02d,005,105.51,2026-03-31
02d,005,45.26,2026-04-30
02d,005,38.82,2026-05-31
02d,005,36.3,2026-06-30
02d,005,87.28,2026-07-31
02d,005,79.4,2026-08-31
02d,006,64.5,2025-10-31
02d,006,55.08,2025-11-30
02d,006,34.61,2025-12-31
02d,006,99.91,2026-01-31
02d,006,78.5,2026-02-28
02d,006,61.82,2026-03-31
02d,006,18.13,2026-04-30
02d,006,45.92,2026-05-31
02d,006,54.61,2026-06-30
02d,006,43.3,2026-07-31
02d,006,52.91,2026-08-31
02d,007,9.02,2025-10-31
02d,007,59.18,2025-11-30
02d,007,112.03,2025-12-31
02d,007,55.97,2026-01-31
02d,007,57.14,2026-02-28
02d,007,80.68,2026-03-31
02d,007,47.2,2026-04-30
02d,007,58.27,2026-05-31
02d,007,26.97,2026-06-30
02d,007,11.46,2026-07-31
02d,007,47.42,2026-08-31
02d,008,32.76,2025-10-31
02d,008,77.54,2025-11-30
02d,008,24.54,2025-12-31
02d,008,108.41,2026-01-31
02d,008,105.31,2026-02-28
02d,008,92.04,2026-03-31
02d,008,44.64,2026-04-30
02d,008,77.3,2026-05-31
02d,008,63.97,2026-06-30
02d,008,30.18,2026-07-31
02d,008,49.69,2026-08-31
02d,009,36.65,2025-10-31
02d,009,38.41,2025-11-30
02d,009,60.33,2025-12-31
02d,009,87.7,2026-01-31
02d,009,83.55,2026-02-28
02d,009,24.89,2026-03-31
02d,009,75.94,2026-04-30
02d,009,81.76,2026-05-31
02d,009,90.72,2026-06-30
02d,009,39.86,2026-07-31
02d,009,65.6,2026-08-31
02d,010,18.44,2025-10-31
02d,010,73.01,2025-11-30
02d,010,64.7,2025-12-31
02d,010,54.23,2026-01-31
02d,010,55.29,2026-02-28
02d,010,50.4,2026-03-31
02d,010,15.75,2026-04-30
02d,010,53.98,2026-05-31
02d,010,53.74,2026-06-30
02d,010,63.3,2026-07-31
02d,010,103.82,2026-08-31
02d,001,61.22,2025-10-31
02d,001,16.17,2025-11-30
02d,001,100.2,2025-12-31
02d,001,16.93,2026-01-31
02d,001,18.07,2026-02-28
02d,001,25.65,2026-03-31
02d,001,77.73,2026-04-30
02d,001,66.17,2026-05-31
02d,001,73.86,2026-06-30
02d,001,30.31,2026-07-31
02d,001,21.71,2026-08-31
02d,002,79.33,2025-10-31
02d,002,51.29,2025-11-30
02d,002,98.08,2025-12-31
02d,002,30.37,2026-01-31
02d,002,33.74,2026-02-28
02d,002,101.35,2026-03-31
02d,002,49.2,2026-04-30
02d,002,103.84,2026-05-31
02d,002,56.01,2026-06-30
02d,002,94.18,2026-07-31
02d,002,51.87,2026-08-31
02d,003,14.99,2025-10-31
02d,003,48.4,2025-11-30
02d,003,77.94,2025-12-31
02d,003,36.18,2026-01-31
02d,003,70.66,2026-02-28
02d,003,26.72,2026-03-31
02d,003,70.13,2026-04-30
02d,003,82.02,2026-05-31
02d,003,28.94,2026-06-30
02d,003,79.33,2026-07-31
02d,003,97.76,2026-08-31
02d,004,41.88,2025-10-31
02d,004,29.51,2025-11-30
02d,004,47.46,2025-12-31
02d,004,75.49,2026-01-31
02d,004,36.77,2026-02-28
02d,004,47.52,2026-03-31
02d,004,36.65,2026-04-30
02d,004,90.91,2026-05-31
02d,004,78.4,2026-06-30
02d,004,12.91,2026-07-31
02d,004,102.64,2026-08-31
02d,005,64.16,2025-10-31
02d,005,53.01,2025-11-30
02d,005,37.42,2025-12-31
02d,005,68.43,2026-01-31
02d,005,50.63,2026-02-28
02d,005,44.09,2026-03-31
02d,005,29.34,2026-04-30
02d,005,76.46,2026-05-31
02d,005,68.57,2026-06-30
02d,005,48.84,2026-07-31
02d,005,95.31,2026-08-31
02d,006,93.93,2025-10-31
02d,006,69.23,2025-11-30
02d,006,66.79,2025-12-31
02d,006,111.07,2026-01-31
02d,006,74.94,2026-02-28
02d,006,63.89,2026-03-31
02d,006,73.96,2026-04-30
02d,006,102.79,2026-05-31
02d,006,65.46,2026-06-30
02d,006,21.76,2026-07-31
02d,006,39.49,2026-08-31
02d,007,11.51,2025-10-31
02d,007,16.21,2025-11-30
02d,007,77.33,2025-12-31
02d,007,66.57,2026-01-31
02d,007,41.67,2026-02-28
02d,007,30.37,2026-03-31
02d,007,63.34,2026-04-30
02d,007,65.45,2026-05-31
02d,007,109.86,2026-06-30
02d,007,37.47,2026-07-31
02d,007,67.45,2026-08-31
02d,008,57.48,2025-10-31
02d,008,69.48,2025-11-30
02d,008,68.11,2025-12-31
02d,008,12.49,2026-01-31
02d,008,40.74,2026-02-28
02d,008,46.34,2026-03-31
02d,008,12.73,2026-04-30
02d,008,52.72,2026-05-31
02d,008,44.74,2026-06-30
02d,008,79.74,2026-07-31
02d,008,16.96,2026-08-31
02d,009,27.95,2025-10-31
02d,009,27.36,2025-11-30
02d,009,62.74,2025-12-31
02d,009,34.97,2026-01-31
02d,009,76.62,2026-02-28
02d,009,29.79,2026-03-31
02d,009,54.83,2026-04-30
02d,009,14.09,2026-05-31
02d,009,64.09,2026-06-30
02d,009,47.58,2026-07-31
02d,009,66.58,2026-08-31
02d,010,30.6,2025-10-31
02d,010,72.33,2025-11-30
02d,010,75.79,2025-12-31
02d,010,25.24,2026-01-31
02d,010,39.68,2026-02-28
02d,010,69.06,2026-03-31
02d,010,31.84,2026-04-30
02d,010,79.39,2026-05-31
02d,010,44.49,2026-06-30
02d,010,29.44,2026-07-31
02d,010,64.49,2026-08-31
02d,001,98.38,2025-10-31
02d,001,59.54,2025-11-30
02d,001,11.0,2025-12-31
02d,001,39.55,2026-01-31
02d,001,55.9,2026-02-28
02d,001,26.36,2026-03-31
02d,001,68.92,2026-04-30
02d,001,32.14,2026-05-31
02d,001,58.19,2026-06-30
02d,001,91.95,2026-07-31
02d,001,11.47,2026-08-31
02d,002,64.62,2025-10-31
02d,002,24.82,2025-11-30
02d,002,37.96,2025-12-31
02d,002,56.23,2026-01-31
02d,002,75.67,2026-02-28
02d,002,9.5,2026-03-31
02d,002,68.69,2026-04-30
02d,002,36.25,2026-05-31
02d,002,37.38,2026-06-30
02d,002,74.12,2026-07-31
02d,002,93.02,2026-08-31
02d,003,22.9,2025-10-31
02d,003,48.72,2025-11-30
02d,003,31.92,2025-12-31
02d,003,64.16,2026-01-31
02d,003,72.12,2026-02-28
02d,003,14.47,2026-03-31
02d,003,30.05,2026-04-30
02d,003,28.8,2026-05-31
02d,003,73.64,2026-06-30
02d,003,66.5,2026-07-31
02d,003,94.87,2026-08-31
02d,004,105.98,2025-10-31
02d,004,82.61,2025-11-30
02d,004,23.94,2025-12-31
02d,004,11.34,2026-01-31
02d,004,82.55,2026-02-28
02d,004,69.0,2026-03-31
02d,004,70.88,2026-04-30
02d,004,81.55,2026-05-31
02d,004,80.7,2026-06-30
02d,004,84.68,2026-07-31
02d,004,10.45,2026-08-31
02d,005,50.74,2025-10-31
02d,005,60.68,2025-11-30
02d,005,102.61,2025-12-31
02d,005,65.62,2026-01-31
02d,005,107.61,2026-02-28
02d,005,76.4,2026-03-31
02d,005,77.58,2026-04-30
02d,005,40.51,2026-05-31
02d,005,68.12,2026-06-30
02d,005,105.9,2026-07-31
02d,005,87.68,2026-08-31
02d,006,33.83,2025-10-31
02d,006,67.46,2025-11-30
02d,006,95.35,2025-12-31
02d,006,17.96,2026-01-31
02d,006,101.54,2026-02-28
02d,006,89.6,2026-03-31
02d,006,83.1,2026-04-30
02d,006,42.76,2026-05-31
02d,006,11.83,2026-06-30
02d,006,44.25,2026-07-31
02d,006,83.95,2026-08-31
02d,007,80.24,2025-10-31
02d,007,66.47,2025-11-30
02d,007,24.27,2025-12-31
02d,007,69.78,2026-01-31
02d,007,23.47,2026-02-28
02d,007,53.08,2026-03-31
02d,007,45.68,2026-04-30
02d,007,83.43,2026-05-31
02d,007,55.31,2026-06-30
02d,007,107.83,2026-07-31
02d,007,23.44,2026-08-31
02d,008,64.12,2025-10-31
02d,008,51.42,2025-11-30
02d,008,55.04,2025-12-31
02d,008,76.83,2026-01-31
02d,008,99.14,2026-02-28
02d,008,25.71,2026-03-31
02d,008,100.28,2026-04-30
02d,008,89.11,2026-05-31
02d,008,15.14,2026-06-30
02d,008,96.01,2026-07-31
02d,008,34.27,2026-08-31
02d,009,59.22,2025-10-31
02d,009,82.16,2025-11-30
02d,009,81.14,2025-12-31
02d,009,26.63,2026-01-31
02d,009,49.21,2026-02-28
02d,009,53.61,2026-03-31
02d,009,41.74,2026-04-30
02d,009,31.03,2026-05-31
02d,009,16.53,2026-06-30
02d,009,101.55,2026-07-31
02d,009,24.52,2026-08-31
02d,010,32.66,2025-10-31
02d,010,25.01,2025-11-30
02d,010,46.44,2025-12-31
02d,010,104.44,2026-01-31
02d,010,31.96,2026-02-28
02d,010,37.68,2026-03-31
02d,010,59.54,2026-04-30
02d,010,73.97,2026-05-31
02d,010,22.44,2026-06-30
02d,010,42.76,2026-07-31
02d,010,92.98,2026-08-31
02d,001,63.77,2025-10-31
02d,001,54.28,2025-11-30
02d,001,42.86,2025-12-31
02d,001,67.91,2026-01-31
02d,001,64.12,2026-02-28
02d,001,18.53,2026-03-31
02d,001,54.12,2026-04-30
02d,001,50.88,2026-05-31
02d,001,74.8,2026-06-30
02d,001,90.51,2026-07-31
02d,001,25.07,2026-08-31
02d,002,30.04,2025-10-31
02d,002,23.36,2025-11-30
02d,002,58.82,2025-12-31
02d,002,23.66,2026-01-31
02d,002,86.24,2026-02-28
02d,002,94.95,2026-03-31
02d,002,58.75,2026-04-30
02d,002,38.57,2026-05-31
02d,002,52.49,2026-06-30
02d,002,24.38,2026-07-31
02d,002,45.67,2026-08-31
02d,003,53.96,2025-10-31
02d,003,69.26,2025-11-30
02d,003,91.62,2025-12-31
02d,003,80.96,2026-01-31
02d,003,93.41,2026-02-28
02d,003,37.5,2026-03-31
02d,003,93.15,2026-04-30
02d,003,61.92,2026-05-31
02d,003,105.37,2026-06-30
02d,003,70.11,2026-07-31
02d,003,24.29,2026-08-31
02d,004,57.79,2025-10-31
02d,004,50.43,2025-11-30
02d,004,19.63,2025-12-31
02d,004,32.85,2026-01-31
02d,004,95.4,2026-02-28
02d,004,56.05,2026-03-31
02d,004,82.76,2026-04-30
02d,004,29.23,2026-05-31
02d,004,76.55,2026-06-30
02d,004,68.1,2026-07-31
02d,004,80.98,2026-08-31
02d,005,90.99,2025-10-31
02d,005,58.58,2025-11-30
02d,005,94.66,2025-12-31
02d,005,101.14,2026-01-31
02d,005,9.4,2026-02-28
02d,005,98.51,2026-03-31
02d,005,41.8,2026-04-30
02d,005,74.83,2026-05-31
02d,005,52.76,2026-06-30
02d,005,40.39,2026-07-31
02d,005,78.52,2026-08-31
02d,006,51.85,2025-10-31
02d,006,58.05,2025-11-30
02d,006,119.3,2025-12-31
02d,006,76.69,2026-01-31
02d,006,20.58,2026-02-28
02d,006,22.31,2026-03-31
02d,006,60.4,2026-04-30
02d,006,30.58,2026-05-31
02d,006,116.69,2026-06-30
02d,006,56.78,2026-07-31
02d,006,50.11,2026-08-31
02d,007,38.41,2025-10-31
02d,007,76.4,2025-11-30
02d,007,11.79,2025-12-31
02d,007,39.21,2026-01-31
02d,007,25.43,2026-02-28
02d,007,70.82,2026-03-31
02d,007,46.68,2026-04-30
02d,007,11.88,2026-05-31
02d,007,75.65,2026-06-30
02d,007,84.93,2026-07-31
02d,007,69.55,2026-08-31
02d,008,32.33,2025-10-31
02d,008,73.79,2025-11-30
02d,008,30.34,2025-12-31
02d,008,105.59,2026-01-31
02d,008,29.54,2026-02-28
02d,008,73.56,2026-03-31
02d,008,42.73,2026-04-30
02d,008,55.24,2026-05-31
02d,008,58.67,2026-06-30
02d,008,81.16,2026-07-31
02d,008,80.88,2026-08-31
02d,009,42.04,2025-10-31
02d,009,47.74,2025-11-30
02d,009,41.08,2025-12-31
02d,009,42.33,2026-01-31
02d,009,17.19,2026-02-28
02d,009,15.43,2026-03-31
02d,009,48.12,2026-04-30
02d,009,66.89,2026-05-31
02d,009,88.7,2026-06-30
02d,009,60.28,2026-07-31
02d,009,22.08,2026-08-31
02d,010,29.21,2025-10-31
02d,010,29.66,2025-11-30
02d,010,16.92,2025-12-31
02d,010,65.47,2026-01-31
02d,010,60.6,2026-02-28
02d,010,52.57,2026-03-31
02d,010,17.77,2026-04-30
02d,010,27.06,2026-05-31
02d,010,62.95,2026-06-30
02d,010,14.61,2026-07-31
02d,010,56.65,2026-08-31
02d,001,47.74,2025-10-31
02d,001,39.35,2025-11-30
02d,001,81.32,2025-12-31
02d,001,40.29,2026-01-31
02d,001,85.82,2026-02-28
02d,001,53.19,2026-03-31
02d,001,65.86,2026-04-30
02d,001,41.19,2026-05-31
02d,001,68.24,2026-06-30
02d,001,16.05,2026-07-31
02d,001,22.56,2026-08-31
02d,002,45.35,2025-10-31
02d,002,82.49,2025-11-30
02d,002,103.43,2025-12-31
02d,002,42.55,2026-01-31
02d,002,43.93,2026-02-28
02d,002,75.19,2026-03-31
02d,002,50.47,2026-04-30
02d,002,80.12,2026-05-31
02d,002,24.16,2026-06-30
02d,002,39.81,2026-07-31
02d,002,19.78,2026-08-31
02d,003,55.49,2025-10-31
02d,003,28.78,2025-11-30
02d,003,113.6,2025-12-31
02d,003,42.57,2026-01-31
02d,003,61.51,2026-02-28
02d,003,80.93,2026-03-31
02d,003,108.97,2026-04-30
02d,003,54.69,2026-05-31
02d,003,27.52,2026-06-30
02d,003,26.18,2026-07-31
02d,003,41.64,2026-08-31
02d,004,35.94,2025-10-31
02d,004,50.64,2025-11-30
02d,004,90.95,2025-12-31
02d,004,64.37,2026-01-31
02d,004,10.8,2026-02-28
02d,004,53.68,2026-03-31
02d,004,82.24,2026-04-30
02d,004,75.41,2026-05-31
02d,004,99.94,2026-06-30
02d,004,77.95,2026-07-31
02d,004,45.67,2026-08-31
02d,005,40.15,2025-10-31
02d,005,46.31,2025-11-30
02d,005,65.17,2025-12-31
02d,005,20.91,2026-01-31
02d,005,54.51,2026-02-28
02d,005,74.28,2026-03-31
02d,005,91.84,2026-04-30
02d,005,97.92,2026-05-31
02d,005,32.23,2026-06-30
02d,005,78.22,2026-07-31
02d,005,11.72,2026-08-31
02d,006,72.76,2025-10-31
02d,006,93.57,2025-11-30
02d,006,9.52,2025-12-31
02d,006,38.6,2026-01-31
02d,006,71.18,2026-02-28
02d,006,41.11,2026-03-31
02d,006,29.91,2026-04-30
02d,006,15.59,2026-05-31
02d,006,66.53,2026-06-30
02d,006,77.42,2026-07-31
02d,006,46.89,2026-08-31
02d,007,14.53,2025-10-31
02d,007,32.37,2025-11-30
02d,007,87.82,2025-12-31
02d,007,89.71,2026-01-31
02d,007,31.41,2026-02-28
02d,007,92.41,2026-03-31
02d,007,13.73,2026-04-30
02d,007,40.01,2026-05-31
02d,007,16.06,2026-06-30
02d,007,72.56,2026-07-31
02d,007,22.53,2026-08-31
02d,008,25.66,2025-10-31
02d,008,42.67,2025-11-30
02d,008,50.21,2025-12-31
02d,008,88.35,2026-01-31
02d,008,12.43,2026-02-28
02d,008,81.26,2026-03-31
02d,008,85.74,2026-04-30
02d,008,79.58,2026-05-31
02d,008,106.76,2026-06-30
02d,008,61.88,2026-07-31
02d,008,45.96,2026-08-31
